duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,num_failed_logins,logged_in,num_compromised,root_shell,num_file_creations,wrong_fragment,label
51.22,9654.0,14797.0,100.0,99.0,0.40305842336296704,0.6989865704189615,0.6452696489561123,0.6138464516583559,16.0,2.0,0.39310493271708546,0.6260145014890527,0.7352933105422298,5.0,0,3.0,0,3.0,1.0,0
35.43,11405.0,9470.0,4.0,34.0,0.6109066618030834,0.8121969148796631,0.5052641416638247,0.551578934392301,95.0,10.0,0.7407586134557002,0.309621007113183,0.3882279809660239,5.0,0,3.0,0,2.0,3.0,0
69.03,3943.0,13991.0,30.0,52.0,0.6330795144253979,0.5667061858759795,0.49873599616508785,0.4063852466301969,74.0,51.0,0.6550895871620687,0.47861731166842053,0.30231942654237653,5.0,0,0.0,0,2.0,2.0,1
54.9,5593.0,1385.0,45.0,16.0,0.4279571271702104,0.24130843574066452,0.6059617150894333,0.46343262129527524,67.0,39.0,0.5818787843536192,0.49577997878963154,0.6493599543513747,5.0,0,2.0,0,2.0,0.0,0
8.11,9719.0,11515.0,39.0,3.0,0.6355097401836527,0.5346085752119768,0.7427004097381356,0.6384900713484761,112.0,68.0,0.5205278316578122,0.6944953394410418,0.37181403579008027,5.0,1,3.0,1,4.0,2.0,1
7.54,19511.0,26436.0,34.0,48.0,0.8235674332441288,0.17876874191145967,0.73374910598501,0.47891902069177716,51.0,109.0,0.6567611314021631,0.3899980890007171,0.5458660026739756,5.0,0,2.0,0,4.0,2.0,1
5.16,29703.0,14233.0,107.0,47.0,0.4931217904129236,0.6993858174237595,0.022358075030222767,0.726503401272716,116.0,86.0,0.5866772589587951,0.5234013760827215,0.7942552925741817,5.0,1,3.0,0,0.0,3.0,1
29.8,7209.0,12723.0,14.0,23.0,0.4096747770955506,0.6496970411701581,0.45076667321934555,0.36877715071038997,45.0,65.0,0.6578038104748206,0.6927423347360769,0.2383519323962446,3.0,1,2.0,0,2.0,3.0,1
116.85,18821.0,18829.0,74.0,39.0,0.5686915694844201,0.3186646332954975,0.5666519311821587,0.2976414442697817,49.0,84.0,0.6264188290497487,0.6877329416774416,0.7256878597193126,5.0,1,3.0,0,1.0,1.0,1
44.1,15642.0,27859.0,96.0,45.0,0.818131188664683,0.35924834090058877,0.7873635206675283,0.5122039218788126,20.0,46.0,0.4204927771028281,0.30169337204950436,0.4202173208702467,5.0,0,1.0,0,4.0,3.0,1
46.59,3882.0,4386.0,104.0,46.0,0.4957683755870896,0.5113066082360073,0.6217026496737648,0.6428783070723595,144.0,81.0,0.39247595365894955,0.5773350005281298,0.5291063423170087,5.0,1,2.0,0,4.0,1.0,0
23.13,9747.0,18501.0,66.0,104.0,0.3945863088823911,0.23772230561358423,0.5280721775445111,0.5121636307465406,46.0,25.0,0.6369726262369027,0.586130886343079,0.5414958420920355,3.0,0,3.0,0,3.0,3.0,0
67.67,7365.0,5020.0,58.0,42.0,0.5988810836735541,0.4190896451972961,0.6270561714027619,0.5349574262214833,108.0,69.0,0.48335833866682887,0.37299767137982787,0.48085077990735875,5.0,0,2.0,0,3.0,0.0,0
53.7,6196.0,10349.0,2.0,56.0,0.5908530162619048,0.33335798238379205,0.5986769770000726,0.4881534352329681,33.0,55.0,0.3941827131247535,0.5979039922939619,0.5871388841417527,5.0,1,0.0,0,4.0,3.0,1
19.88,14399.0,3484.0,47.0,34.0,0.4936894022653449,0.5905931548715146,0.7719515859149508,0.5523259345651172,13.0,23.0,0.6105823215772721,0.17899468743981523,0.4484885015413041,5.0,1,3.0,0,3.0,3.0,0
7.75,8394.0,24145.0,142.0,8.0,0.3277047004739656,0.5896928532052524,0.3145061470979589,0.4866544861370696,198.0,70.0,0.47879226422849536,0.7088363580306161,0.6694607338126325,5.0,0,3.0,1,2.0,3.0,0
36.06,9069.0,15200.0,59.0,10.0,0.2648837464689951,0.36867001301177243,0.6892705293031938,0.5661500411331621,22.0,31.0,0.6429210955024924,0.5122555772596856,0.6147309745150191,5.0,1,1.0,0,2.0,1.0,0
139.37,16247.0,12912.0,13.0,92.0,0.5729731625120585,0.2828605649598209,0.49047921600357464,0.08960822713115431,50.0,23.0,0.7006895183262112,0.3359741884292954,0.6193688501722252,5.0,0,3.0,1,0.0,2.0,0
48.15,8908.0,2423.0,11.0,35.0,0.3560482109347045,0.786422376918017,0.544024519977797,0.45261052367726884,29.0,12.0,0.6802924797598959,0.466583962934326,0.6688831359127971,1.0,1,3.0,0,1.0,2.0,0
38.78,17461.0,15413.0,31.0,8.0,0.4854528598442459,0.6879841262511388,0.40344501038144115,0.5790265388432928,34.0,17.0,0.45522675054252065,0.5963698543107304,0.81920361776679,5.0,0,1.0,0,1.0,1.0,0
50.51,32512.0,11110.0,80.0,33.0,0.5376383178923301,0.7629682237377003,0.4013903946420961,0.41965283668456305,78.0,27.0,0.3189226103842371,0.5564017554458901,0.3545212955299851,5.0,1,0.0,0,0.0,0.0,1
37.22,13128.0,10891.0,4.0,6.0,0.4776586494013785,0.6142834125009815,0.536175698322306,0.46609573285852757,120.0,45.0,0.6543215772218937,0.6148876920373255,0.4276681018621356,3.0,1,3.0,0,0.0,0.0,0
35.56,6434.0,16903.0,56.0,46.0,0.17484542194606592,0.7404177258165013,0.814265468177021,0.4974878230140716,148.0,70.0,0.4943530456278229,0.6939263203784117,0.4753042495859613,5.0,1,1.0,1,4.0,3.0,0
29.54,5967.0,735.0,37.0,49.0,0.4039671513339631,0.7172239690507025,0.5297846428041738,0.5282403364802963,68.0,99.0,0.43676145998752475,0.6550972945284431,0.7559804773594682,5.0,1,2.0,0,1.0,1.0,0
13.73,11948.0,17361.0,11.0,9.0,0.618408031542506,0.45458921376139916,0.392819731243993,0.5314755547914157,81.0,1.0,0.590804579237934,0.5246714799812285,0.5385417947632009,1.0,0,3.0,0,2.0,3.0,1
19.56,567.0,10692.0,8.0,16.0,0.3309391066828352,0.5521660268831556,0.594638269138923,0.5276089902886377,88.0,36.0,0.3418639745874827,0.5202455479422521,0.5540320601429016,2.0,1,0.0,0,1.0,1.0,1
46.78,7515.0,20102.0,42.0,22.0,0.2856117481276935,0.28260352427245977,0.4818493471782895,0.5593321851962997,18.0,64.0,0.6025186800547282,0.6100539172935716,0.6502041150624432,5.0,1,3.0,0,1.0,1.0,0
19.15,16520.0,19554.0,59.0,8.0,0.46071887524526767,0.39214193206138154,0.6317764087181529,0.5258323897382291,125.0,45.0,0.45790508972658184,0.5934547336446908,0.6616553280227856,5.0,1,3.0,0,1.0,3.0,1
69.74,5274.0,13541.0,12.0,5.0,0.7065183064717763,0.5049499909833294,0.41996609240653754,0.4773760762757155,85.0,2.0,0.46877820129542397,0.4618998790185762,0.5309718674974667,3.0,0,0.0,0,0.0,0.0,1
9.88,17014.0,6178.0,139.0,33.0,0.6829104826038321,0.3819494672232067,0.7502156113434738,0.38639675541928264,66.0,34.0,0.43893956045989835,0.518172081343809,0.5299293227168941,5.0,1,3.0,0,1.0,3.0,1
18.58,20590.0,2678.0,63.0,2.0,0.7244761047694916,0.26237231441297837,0.7016285728296764,0.5579707866708874,5.0,40.0,0.4306107889142349,0.6429706333839484,0.5092777450131356,5.0,0,3.0,0,3.0,3.0,1
30.28,9542.0,15093.0,16.0,51.0,0.5965693978192493,0.7499062037550859,0.3234070913794817,0.5096149991182835,209.0,46.0,0.9294487038134922,0.6479270442723867,0.11846185919534981,3.0,1,1.0,1,1.0,3.0,1
53.58,2672.0,8306.0,64.0,20.0,0.4391207449711265,0.5599504569829413,0.7333368433147031,0.3222247427688722,82.0,18.0,0.3224941884758272,0.4705960239025449,0.617401191510316,4.0,0,3.0,0,1.0,1.0,0
24.15,5077.0,12987.0,88.0,11.0,0.5855998413021022,0.4554645412136929,0.5897172819134311,0.5121798903416687,37.0,62.0,0.3377622763737139,0.48130846521414056,0.6202146110480324,5.0,0,1.0,0,1.0,0.0,1
21.34,9540.0,14965.0,45.0,16.0,0.4557955663189922,0.47346198209784685,0.6193376388690375,0.4396718752199112,50.0,32.0,0.5521792766151802,0.4700447721112213,0.6959881603576018,5.0,1,1.0,1,3.0,3.0,0
88.1,4838.0,1851.0,8.0,46.0,0.5628834849520905,0.5175681629477058,0.2891168461270372,0.37123144856525686,3.0,130.0,0.842010448761463,0.4244444448981991,0.4024101097294259,5.0,0,3.0,0,1.0,3.0,1
40.25,7643.0,6865.0,131.0,83.0,0.2980500921866928,0.4061390319864215,0.8456258701654525,0.6204739118921504,74.0,39.0,0.38153425745456193,0.3654898021560927,0.5733601148998921,5.0,0,3.0,1,4.0,2.0,0
71.14,2882.0,17011.0,14.0,0.0,0.4897496542877521,0.5542059051532673,0.5715034380332992,0.3937122382278206,116.0,107.0,0.5789856079105047,0.5364277157604713,0.3960439283939286,1.0,1,3.0,0,1.0,1.0,0
40.66,25673.0,7409.0,74.0,41.0,0.6013154133791428,0.3835863492425947,0.6174587581392981,0.5487167041670303,46.0,45.0,0.6309225906370453,0.5821216859530105,0.582420629143391,5.0,1,1.0,0,3.0,0.0,1
51.03,9257.0,21691.0,24.0,19.0,0.7424428333383722,0.49565436055849516,0.6048803691517145,0.7897656217244167,38.0,65.0,0.4076200368849649,0.3157049978544968,0.48123854704016295,2.0,0,3.0,0,1.0,2.0,0
28.57,14209.0,15643.0,36.0,16.0,0.48327588251319853,0.6916666775535906,0.47745083528732973,0.6328676136047677,80.0,4.0,0.4992508956019745,0.2549103120876922,0.7944675336820937,2.0,0,0.0,1,1.0,3.0,0
168.03,5261.0,12007.0,7.0,14.0,0.4478841804471144,0.7118789107976783,0.5159666370013886,0.788088865301012,93.0,34.0,0.4326824139514645,0.42276482367573553,0.7700485009077355,3.0,1,0.0,0,2.0,0.0,0
15.27,1678.0,1191.0,21.0,63.0,0.5388655646182116,0.6046959699856235,0.37604700655483014,0.45173429239018925,51.0,28.0,0.6455037307852516,0.6255643763008585,0.3768245364184482,4.0,1,3.0,0,3.0,3.0,1
34.44,3803.0,1144.0,21.0,6.0,0.2521040823746255,0.47425305020437386,0.5904625951166186,0.5142606321577717,195.0,59.0,0.691073063347548,0.6225299213209974,0.6026423249812549,5.0,0,1.0,1,2.0,3.0,0
6.06,11098.0,4674.0,6.0,51.0,0.38427748337054585,0.41918663062466954,0.6006963949395742,0.45057300755230323,88.0,62.0,0.465076795839231,0.32481437084630105,0.7523792979661875,5.0,0,1.0,1,2.0,3.0,0
24.04,11566.0,4415.0,26.0,51.0,0.567052832512087,0.32124415944050455,0.6620779007246207,0.484066587046148,63.0,110.0,0.3574389646486667,0.5004425357524681,0.585302988339231,5.0,1,1.0,0,1.0,3.0,1
41.55,16211.0,29244.0,56.0,66.0,0.6836265205971512,0.7564627115987007,0.5007720592578736,0.3678194712171397,75.0,17.0,0.45732491926658314,0.4580225533206488,0.6569272909092332,5.0,0,3.0,1,3.0,2.0,0
43.27,2791.0,5247.0,79.0,37.0,0.7245549107075421,0.533071648412239,0.352955684004436,0.4554615079752422,22.0,17.0,0.7953650597207196,0.30643696273394944,0.2943882497695986,5.0,0,1.0,0,1.0,2.0,0
28.08,7011.0,4397.0,27.0,34.0,0.21419984900183914,0.48851222782065623,0.5344421551737714,0.5593716456734539,151.0,53.0,0.6388604588870161,0.8057743455793406,0.40321074656111405,3.0,0,3.0,0,2.0,2.0,0
53.3,19764.0,5514.0,3.0,41.0,0.5209293766685902,0.7326403603573559,0.5967334564991021,0.48330273217365033,159.0,8.0,0.7728980262257975,0.27564116076804496,0.6194258553413226,4.0,0,3.0,1,3.0,3.0,0
65.12,14217.0,2284.0,42.0,44.0,0.4288825807678117,0.6993207144710861,0.41345858242859335,0.4345511390451395,74.0,79.0,0.5482578903370137,0.6183172263589509,0.42409634748722996,4.0,1,2.0,0,3.0,3.0,1
24.38,7381.0,9778.0,26.0,18.0,0.7411925699457346,0.4738683918356258,0.4759808943842106,0.4739298854228708,117.0,22.0,0.5002059346474336,0.467201976784792,0.3586311457765426,5.0,0,0.0,0,2.0,1.0,1
52.18,9145.0,21485.0,9.0,43.0,0.3591041717989463,0.5222101911774737,0.5256297628342933,0.6226182408302399,63.0,134.0,0.4732931269560751,0.34181597021045546,0.5973620344228819,2.0,1,3.0,0,1.0,3.0,0
53.09,9161.0,25295.0,26.0,5.0,0.7751417720130869,0.6648873292704938,0.42504059728204935,0.537101544728065,51.0,55.0,0.2588679600436001,0.4767858674187629,0.6362069729612181,5.0,0,1.0,0,1.0,0.0,0
60.23,12363.0,3343.0,91.0,27.0,0.49733162360939004,0.205231331823713,0.6788964768371376,0.6347603106998474,43.0,46.0,0.6692689953490063,0.5282416235603966,0.5631207612219915,5.0,0,2.0,0,4.0,0.0,0
25.54,3338.0,1335.0,0.0,72.0,0.39179394628133457,0.39060063341995727,0.3605408280116738,0.712583083202333,127.0,14.0,0.7524292781442392,0.7191240937713721,0.523913624218194,5.0,0,3.0,1,1.0,3.0,0
9.45,5781.0,9983.0,10.0,24.0,0.3295460822692706,0.6834665529070562,0.5219429282422515,0.39811563198284605,159.0,24.0,0.686947512890896,0.42202872390710827,0.7097971778154989,4.0,1,1.0,1,1.0,3.0,0
44.63,16898.0,12755.0,4.0,3.0,0.32638005483720933,0.3719613307093413,0.5267954015531776,0.5073179622358209,28.0,16.0,0.5929514902220869,0.47546142552834364,0.7558200292504456,5.0,1,1.0,0,1.0,3.0,0
22.4,7468.0,3598.0,35.0,50.0,0.3987994097131764,0.6024365862858077,0.6574770750442661,0.42147565032022183,111.0,12.0,0.4229733558585671,0.397912005108269,0.44773514808637155,5.0,1,1.0,0,1.0,1.0,1
50.04,16171.0,25465.0,25.0,63.0,0.45950032502698607,0.6680870838408123,0.5994476138807304,0.7898584435044019,39.0,82.0,0.4750868816666999,0.41465316979415745,0.756065165463756,5.0,0,3.0,1,1.0,1.0,0
1.7,2725.0,6599.0,37.0,15.0,0.3000079173749121,0.48916805907149213,0.6213720648535898,0.4743242819658246,78.0,10.0,0.5016524598226424,0.5447592142983769,0.6067281194720898,1.0,0,0.0,0,0.0,1.0,0
11.69,29622.0,3427.0,12.0,39.0,0.5492780842267574,0.7991560736363387,0.5707484502957832,0.5570670757935264,87.0,115.0,0.5036125394071694,0.6847073596804036,0.31315368325652865,5.0,1,3.0,0,4.0,3.0,1
16.56,9470.0,19942.0,131.0,8.0,0.614594443953128,0.4176087660892625,0.6415514323774137,0.48944984108376255,22.0,26.0,0.24704342303426133,0.4065805569982514,0.6262739604082105,5.0,0,1.0,0,4.0,1.0,0
76.15,24631.0,8176.0,14.0,28.0,0.39047253672604765,0.6930844875342598,0.45601022863282586,0.5362108327538901,29.0,77.0,0.5486295045457901,0.5946038906534649,0.7496148238689986,5.0,0,0.0,0,1.0,3.0,0
28.35,10144.0,444.0,52.0,4.0,0.4835637930559966,0.43560540424558164,0.8155212975870131,0.5656300987871952,173.0,60.0,0.25217942736836524,0.4064679863372671,0.46418875449743574,5.0,1,2.0,0,4.0,0.0,1
110.01,12337.0,10381.0,27.0,1.0,0.5267590018478628,0.7178077350731726,0.2846275007912863,0.45340145554936884,50.0,6.0,0.6100183979669259,0.741930186655968,0.2438896887909004,3.0,1,3.0,0,3.0,3.0,1
42.76,13963.0,6066.0,25.0,59.0,0.3951043643609332,0.6003849317289018,0.660348030027136,0.6005699589803625,129.0,61.0,0.6787969089770842,0.31098397401236816,0.4957802570077773,1.0,0,3.0,1,4.0,3.0,0
13.38,11647.0,10911.0,91.0,12.0,0.31865790569184527,0.4121226840463424,0.6777134309188027,0.6606824016085153,43.0,86.0,0.3890062295797358,0.40113750050856983,0.8218462178250974,5.0,1,1.0,0,0.0,3.0,0
16.0,102.0,13945.0,53.0,69.0,0.5628051870840337,0.5455354562647613,0.6473398960812621,0.8690128578630656,50.0,28.0,0.4140680456922563,0.3062493150094595,0.5587322684264325,5.0,0,2.0,0,4.0,1.0,0
39.87,5538.0,16459.0,113.0,10.0,0.2454164082833113,0.2837529031580089,0.8361948880926349,0.712525444537178,31.0,44.0,0.6868687339298101,0.4791151216723206,0.5374885475956173,4.0,1,0.0,0,3.0,2.0,0
32.24,10040.0,9126.0,27.0,24.0,0.7055790593134483,0.7059750828422837,0.36930362277578993,0.5062456670423396,17.0,11.0,0.5618719573999207,0.40660073252564294,0.3490799640683754,5.0,1,1.0,0,3.0,0.0,1
88.91,17333.0,3270.0,18.0,31.0,0.435147114288476,0.5556110928299145,0.4311343958047238,0.4579367459856,112.0,51.0,0.29706469074791253,0.5480670266968407,0.6967786419720468,4.0,1,0.0,0,2.0,0.0,1
18.83,47040.0,15393.0,103.0,42.0,0.6313343179481569,0.11289306355147982,0.8260406218584265,0.1863139155301674,89.0,58.0,0.48005588255718246,0.7742452995670921,0.5539502694201768,5.0,1,3.0,0,4.0,3.0,1
14.16,27715.0,1212.0,72.0,17.0,0.5185520024190315,0.45655256688945567,0.6679805968531507,0.4875359933680169,12.0,6.0,0.6368816692227725,0.38958767907029584,0.734690742676999,5.0,1,1.0,0,3.0,0.0,0
31.18,6866.0,22937.0,5.0,1.0,0.7140745535302215,0.5887511893787472,0.5256404379800633,0.3853022935179214,43.0,7.0,0.2855035875432069,0.40504691560773065,0.5622605384590975,5.0,0,1.0,0,1.0,0.0,0
13.17,2482.0,1267.0,91.0,35.0,0.30943071795687116,0.6471050375191985,0.13650933784589994,0.6890347940769761,132.0,52.0,0.871859941435549,0.4351026659706652,0.5900578666194649,5.0,0,3.0,1,3.0,3.0,1
19.59,19476.0,4483.0,116.0,27.0,0.4626451162266281,0.3528848072549666,0.5972946752605307,0.6653393074779711,88.0,21.0,0.709360875698457,0.5162894143573611,0.6682250363506034,5.0,1,1.0,0,1.0,0.0,0
45.53,2353.0,25643.0,3.0,14.0,0.31284586624027444,0.5318531656489853,0.4805394344727022,0.4430354284356294,128.0,30.0,0.2166527545015765,0.653528176453641,0.6965274089769484,3.0,1,1.0,0,2.0,2.0,1
93.69,7374.0,10990.0,76.0,55.0,0.5212843968309603,0.5934424437154834,0.6252503426584263,0.4727792276235655,4.0,53.0,0.4183266142301258,0.40823356702194624,0.6228810159392716,5.0,0,2.0,0,4.0,1.0,0
91.33,10030.0,16113.0,20.0,22.0,0.5872720406690037,0.5203587909037367,0.5661826408105886,0.5028398965519322,29.0,43.0,0.4824305206710707,0.2554951514706991,0.6169514529899082,1.0,0,0.0,0,1.0,2.0,0
65.25,5794.0,1930.0,53.0,18.0,0.6309981905694168,0.5171501579583048,0.2486464667652507,0.36057349487586765,67.0,63.0,0.7530392546267628,0.5154850957367197,0.5304339155355454,5.0,0,1.0,0,0.0,2.0,1
80.41,4486.0,16687.0,27.0,2.0,0.6410486574814549,0.35965552277803703,0.7947295230114076,0.7197465701271171,89.0,0.0,0.37211786088701687,0.306463100828306,0.4895536980857843,5.0,0,3.0,0,4.0,2.0,1
18.89,21725.0,19367.0,44.0,42.0,0.501041471002334,0.6645279340048422,0.27497373906292316,0.352782201546281,20.0,10.0,0.5457678862816182,0.665063701330775,0.4071601088144624,1.0,1,3.0,0,0.0,2.0,1
89.05,25426.0,26216.0,119.0,94.0,0.6056025942655022,0.49646104378157063,0.6649880208930902,0.536082733539255,67.0,25.0,0.5791607393405318,0.29405335240304536,0.7556153865591742,5.0,0,3.0,1,4.0,3.0,0
13.45,17540.0,668.0,41.0,50.0,0.6174224265421576,0.3141584856436361,0.4388987918727341,0.5889767791331454,42.0,14.0,0.661337425860406,0.46133035267798767,0.6915782994607038,5.0,0,2.0,0,1.0,1.0,0
18.5,15704.0,3055.0,24.0,83.0,0.5783108046022609,0.2829948923318111,0.6467290225375263,0.6684592494266078,26.0,90.0,0.4905879957185452,0.6210192547011976,0.5823060390420638,5.0,1,0.0,0,4.0,3.0,1
38.99,3579.0,17803.0,105.0,82.0,0.42283091730542977,0.6160629630360666,0.29393061354221384,0.39203338184133857,27.0,69.0,0.7028931095935184,0.3930084204799898,0.3048342194292002,5.0,1,3.0,0,1.0,1.0,1
35.26,11212.0,7932.0,34.0,29.0,0.5467969464919971,0.6665429288456397,0.7901280903111157,0.4523590755365483,63.0,56.0,0.3306646210070971,0.7584348939223368,0.159790723683413,5.0,1,2.0,0,4.0,2.0,1
71.55,10780.0,22477.0,34.0,21.0,0.6123506316721263,0.6326678277717853,0.4798964489111157,0.47389839080596263,8.0,47.0,0.3660206354197421,0.5682543168959434,0.7729998172429438,5.0,0,1.0,0,2.0,1.0,0
104.05,9312.0,7581.0,13.0,14.0,0.36133442753409306,0.6278519925044639,0.5869118593386784,0.8281064617619914,104.0,30.0,0.5303533855188107,0.4852511062601935,0.5872840737456596,2.0,1,2.0,0,1.0,2.0,0
37.57,10585.0,14349.0,56.0,29.0,0.40223124287483036,0.5085719852793477,0.5133402640510761,0.7589574141399396,64.0,72.0,0.38207811257429114,0.5426998776633944,0.6233728907088282,5.0,0,2.0,0,1.0,0.0,0
83.21,15480.0,17074.0,48.0,14.0,0.6248957882677336,0.5684020849547067,0.466282631705629,0.26682828475692233,137.0,93.0,0.3132502144949749,0.43722204081737037,0.7986721917709362,5.0,0,0.0,1,2.0,3.0,0
50.95,5846.0,28216.0,3.0,30.0,0.6507485537155601,0.7787136383551878,0.48111945966204667,0.34233305077213133,6.0,12.0,0.37628252059530976,0.33803225028465417,0.6551610393250645,3.0,0,1.0,0,1.0,2.0,0
47.93,15188.0,58252.0,44.0,83.0,0.7705909623988757,0.5206672339881059,0.5252746568733798,0.5338592857900318,48.0,24.0,0.08768014154573059,0.28218138478067684,0.9908216269406288,5.0,0,1.0,0,1.0,0.0,0
111.2,9491.0,18595.0,23.0,0.0,0.29914429077490096,0.28400002062779284,0.6455995504767325,0.6182067534847139,24.0,18.0,0.6107600935269969,0.4812695345490499,0.6166054369573208,5.0,1,1.0,0,2.0,3.0,0
24.14,6449.0,2013.0,56.0,6.0,0.5912192411693398,0.47896107915552083,0.6283323564085218,0.25147791524303514,226.0,86.0,0.46147615522550944,0.4300668665192903,0.6308436302011352,5.0,1,3.0,0,1.0,3.0,1
29.18,6947.0,13897.0,9.0,2.0,0.5878692300361523,0.48186195774426294,0.4272140193713563,0.37566760766660257,59.0,75.0,0.8227333316956669,0.6516809559596753,0.407476502541569,2.0,0,0.0,0,2.0,3.0,1
27.06,5122.0,3251.0,77.0,42.0,0.6240948338646167,0.3261817194794431,0.6507369397202274,0.5420866670282927,76.0,2.0,0.2303081583827235,0.5798045983489205,0.618795783687496,5.0,1,0.0,0,3.0,2.0,1
20.49,10913.0,18839.0,85.0,19.0,0.6457141685522705,0.5219992467790838,0.5056069562069241,0.6201029094718212,45.0,28.0,0.6929542683679526,0.21532540350668153,0.4647241939580717,5.0,0,0.0,0,4.0,2.0,0
48.04,21229.0,11564.0,97.0,60.0,0.7851997914923005,0.2005868748552279,0.6859635345144725,0.6787664523002909,3.0,46.0,0.5087711033842593,0.5763547314431448,0.6183238918329969,5.0,0,2.0,0,4.0,0.0,1
16.1,12522.0,2653.0,59.0,58.0,0.4550957137659516,0.41151142345328,0.4793759517730485,0.46483257819827073,74.0,11.0,0.6665728920993672,0.649176158210447,0.5093322770208448,5.0,1,3.0,0,0.0,3.0,0
37.28,3155.0,2207.0,31.0,18.0,0.4747664229712002,0.4890930681219486,0.5270587661684277,0.6392775869214427,121.0,13.0,0.26969832297390006,0.564586029410944,0.6097387362556633,5.0,1,3.0,0,0.0,3.0,1
118.8,8025.0,28418.0,40.0,5.0,0.7112587717162197,0.5202817640311698,0.5207893839492752,0.3168213901033353,31.0,110.0,0.18738264035847269,0.3555982911256664,0.6627141964650128,5.0,0,1.0,0,1.0,2.0,0
48.39,6901.0,9243.0,0.0,38.0,0.39197180843216833,0.7807276739782749,0.6214019547691215,0.5511868284080277,87.0,20.0,0.6833028952374418,0.3994355156186645,0.6336960436047133,0.0,1,3.0,0,1.0,3.0,0
23.9,13483.0,6328.0,92.0,5.0,0.5672112546164642,0.4162105491419392,0.6731060161808409,0.26799433234047115,27.0,36.0,0.4244823999198589,0.5122092106056269,0.5002340495441597,3.0,0,3.0,0,2.0,0.0,0
1.53,3540.0,861.0,68.0,17.0,0.5437804343174525,0.48594062513948527,0.2988466819684969,0.4670867430227069,31.0,55.0,0.7778008139601379,0.6463732827907794,0.5950033322188142,0.0,0,2.0,0,3.0,3.0,1
36.62,21545.0,32444.0,25.0,58.0,0.5085724613448054,0.4311220444910865,0.5333481004065793,0.5224882279567031,53.0,34.0,0.3273440049188305,0.4041833595986079,0.6609379648234213,5.0,0,2.0,0,1.0,2.0,1
10.04,9307.0,14250.0,9.0,22.0,0.4812205229094106,0.5079397964063616,0.5223296858798726,0.4193836079807364,23.0,63.0,0.6531925775227273,0.494255793879624,0.5244358908065507,1.0,0,0.0,0,4.0,3.0,1
38.03,20160.0,7391.0,35.0,40.0,0.7917972399899142,0.7034603738323334,0.24531218328043353,0.7402440331892662,44.0,75.0,0.6365373594137026,0.41323057698848686,0.5103779757709519,5.0,1,2.0,0,2.0,2.0,1
102.58,12119.0,26717.0,2.0,72.0,0.589684702366853,0.7864578589452452,0.36396685260916767,0.4215112554113552,118.0,15.0,0.4372711342728946,0.4209510789138285,0.9095187886560163,5.0,1,1.0,1,1.0,1.0,0
42.45,9859.0,723.0,24.0,38.0,0.40200184603153116,0.35436594724686427,0.4807763427028979,0.6754000868363808,75.0,22.0,0.6325331592717913,0.5030916891891933,0.6250432082327626,5.0,0,3.0,1,1.0,1.0,0
53.79,8088.0,11890.0,2.0,36.0,0.6266595103315588,0.5370280741685656,0.648631975567792,0.9399718225219689,115.0,11.0,0.36498795592373207,0.3707898254421992,0.3662419049084391,0.0,0,3.0,0,3.0,1.0,0
57.83,2010.0,20104.0,5.0,14.0,0.6662249888905056,0.4322002601750046,0.6221932559665787,0.3027964722101712,28.0,53.0,0.313995494704704,0.03299014635714176,0.4935095431879355,0.0,0,1.0,0,3.0,3.0,0
17.64,24592.0,14461.0,63.0,15.0,0.6585946711330212,0.7477243615996373,0.5522965408601186,0.3552178090879721,14.0,78.0,0.4644941921185666,0.6439083541513205,0.483274582879249,5.0,1,1.0,1,4.0,3.0,1
51.14,11377.0,14068.0,21.0,38.0,0.5243727026402492,0.5695172563322203,0.15226303488951723,0.5355338583187922,53.0,40.0,0.6826681503372412,0.5887582512940882,0.5578469538383669,5.0,1,3.0,0,2.0,3.0,0
0.39,18875.0,5065.0,91.0,2.0,0.40983562246140914,0.32641419769240415,0.5723656601161224,0.5856446717538473,61.0,68.0,0.7011523693324566,0.6132118290690758,0.6910015448992236,5.0,1,3.0,1,3.0,3.0,0
43.79,15731.0,15504.0,38.0,56.0,0.47586729464457894,0.6822194738583555,0.5536939056078931,0.5540938042477833,33.0,25.0,0.4313266510140806,0.5430469935506222,0.7421130412199013,5.0,0,3.0,0,1.0,1.0,0
40.6,11918.0,8057.0,137.0,30.0,0.45148043463956483,0.30029052437444403,0.6112907775564778,0.527841619765338,77.0,7.0,0.7682375541279979,0.5098378614812531,0.6767732562246752,4.0,0,0.0,0,1.0,0.0,1
13.1,8196.0,13273.0,10.0,30.0,0.5729550476198849,0.5924283104736201,0.44781368761906487,0.47448788697144423,68.0,73.0,0.5922224887687163,0.5011168730236756,0.5790353893749837,0.0,0,0.0,0,1.0,2.0,1
29.63,5615.0,7401.0,48.0,4.0,0.4211831908978312,0.523986366050538,0.5961373199042704,0.47572801245628404,72.0,93.0,0.4607817303407542,0.431879172203886,0.672396006315156,5.0,1,2.0,0,2.0,3.0,0
32.58,430.0,6702.0,44.0,11.0,0.6497659091466501,0.3513057303176395,0.649251872665218,0.7182802513238786,137.0,47.0,0.37963485549590936,0.44546166294865186,0.6725568357063402,5.0,1,3.0,0,2.0,3.0,1
